port,month,calls,import_mt,export_mt,volume_mt,calls_yoy,volume_yoy
Sungai Pakning,2021-03,6,21631,22386,44017,-14.28571428571429,-23.462006607546513
Sungai Pakning,2021-04,6,4078,30321,34399,-33.333333333333336,-40.72101880094435
Sungai Pakning,2021-05,9,25728,26387,52115,12.5,-27.637151307293905
Sungai Pakning,2021-06,4,2314,6825,9139,0.0,-85.79113481241934
Sungai Pakning,2021-07,3,3089,129,3218,0.0,-93.0701811055839
Sungai Pakning,2021-08,5,18286,33089,51375,-16.666666666666664,-30.73625173580683
Sungai Pakning,2021-09,1,5512,9967,15479,-66.66666666666667,-52.76760649334798
Sungai Pakning,2021-10,8,8374,119381,127755,166.66666666666666,481.1007505117125
Sungai Pakning,2021-11,6,934,57069,58003,-14.28571428571429,-5.51872424296721
Sungai Pakning,2021-12,4,4819,11918,16737,-55.55555555555556,-80.3616267336259
Sungai Pakning,2022-01,4,5989,19008,24997,-55.55555555555556,-50.071905085287426
Sungai Pakning,2022-02,7,94770,60761,155531,250.0,826.1105156603548
Sungai Pakning,2022-03,7,10444,29826,40270,16.666666666666675,-8.51262012404298
Sungai Pakning,2022-04,5,7012,81207,88219,-16.666666666666664,156.45803657083053
Sungai Pakning,2022-05,2,32651,7798,40449,-77.77777777777779,-22.38510985320925
Sungai Pakning,2022-06,2,3528,15719,19247,-50.0,110.60291060291058
Sungai Pakning,2022-07,8,39005,16020,55025,166.66666666666666,1609.9129894344312
Sungai Pakning,2022-08,3,4216,12519,16735,-40.0,-67.4257907542579
Sungai Pakning,2022-09,11,17343,71945,89288,1000.0,476.83312875508756
Sungai Pakning,2022-10,7,16403,39373,55776,-12.5,-56.34143477750382
Sungai Pakning,2022-11,7,66252,24543,90795,16.666666666666675,56.535006809992595
Sungai Pakning,2022-12,9,97046,37158,134204,125.0,701.8402342116269
Sungai Pakning,2023-01,10,11001,22480,33481,150.0,33.94007280873706
Sungai Pakning,2023-02,13,50804,46170,96974,85.71428571428572,-37.64972899293389
Sungai Pakning,2023-03,13,83004,17045,100049,85.71428571428572,148.44549292277128
Sungai Pakning,2023-04,12,19481,33612,53093,140.0,-39.81681950600211
Sungai Pakning,2023-05,7,4312,90298,94610,250.0,133.89947835545993
Sungai Pakning,2023-06,14,73484,106567,180051,600.0,835.4756585441887
Sungai Pakning,2023-07,10,49063,41330,90393,25.0,64.2762380736029
Sungai Pakning,2023-08,12,29110,84594,113704,300.0,579.4383029578727
Sungai Pakning,2023-09,13,10656,78438,89094,18.181818181818187,-0.21727443777439515
Sungai Pakning,2023-10,14,30712,113581,144293,100.0,158.70087492828455
Sungai Pakning,2023-11,7,2936,54036,56972,0.0,-37.252051324412136
Sungai Pakning,2023-12,12,72385,106220,178605,33.33333333333333,33.08470686417693
Sungai Pakning,2024-01,9,24340,53051,77391,-9.999999999999998,131.1490098862041
Sungai Pakning,2024-02,11,11739,87241,98980,-15.384615384615385,2.0685957060655458
Sungai Pakning,2024-03,9,6381,108072,114453,-30.76923076923077,14.396945496706604
Sungai Pakning,2024-04,9,22691,29954,52645,-25.0,-0.8438023844951292
Sungai Pakning,2024-05,11,40205,55289,95494,57.14285714285714,0.9343621181693296
Sungai Pakning,2024-06,9,7865,27371,35236,-35.71428571428571,-80.42998928081488
Sungai Pakning,2024-07,7,20010,46579,66589,-30.000000000000004,-26.333897536313657
Sungai Pakning,2024-08,4,4436,1817,6253,-66.66666666666667,-94.50063322310561
Sungai Pakning,2024-09,7,3348,29238,32586,-46.15384615384615,-63.42514647451007
Sungai Pakning,2024-10,10,12904,81058,93962,-28.57142857142857,-34.88110996375431
Sungai Pakning,2024-11,9,8974,47009,55983,28.57142857142858,-1.7359404619813223
Sungai Pakning,2024-12,12,15002,62690,77692,0.0,-56.50065787631926
Sungai Pakning,2025-01,12,43079,19790,62869,33.33333333333333,-18.76445581527568
Sungai Pakning,2025-02,10,85846,39114,124960,-9.090909090909093,26.247726813497675
Sungai Pakning,2025-03,6,8448,44607,53055,-33.333333333333336,-53.64472753007785
Sungai Pakning,2025-04,13,33781,40873,74654,44.44444444444444,41.80643935796371
Sungai Pakning,2025-05,7,10604,10354,20958,-36.36363636363637,-78.05307139715585
Sungai Pakning,2025-06,7,18799,32240,51039,-22.22222222222222,44.84901804972188
Sungai Pakning,2025-07,14,25366,51962,77328,100.0,16.127288290858854
Sungai Pakning,2025-08,16,43101,51717,94818,300.0,1416.360147129378
Sungai Pakning,2025-09,18,22074,89959,112033,157.14285714285717,243.80715644755418
Sungai Pakning,2025-10,16,29825,74505,104330,60.00000000000001,11.034247887443872
Sungai Pakning,2025-11,16,37329,98751,136080,77.77777777777777,143.07379025775683
Sungai Pakning,2025-12,14,51983,73316,125299,16.666666666666675,61.276579313185394
Sungai Pakning,2026-01,21,43529,52211,95740,75.0,52.28490989199766
Sungai Pakning,2026-02,19,29081,36048,65129,89.99999999999999,-47.88012163892446
Sungai Pakning,2026-03,14,13558,95370,108928,133.33333333333334,105.31146923004431
Sungai Pakning,2026-04,19,33368,84271,117639,46.153846153846146,57.578964288584665
Sungai Pakning,2026-05,21,49002,102070,151072,200.0,620.8321404714189
Sungai Pakning,2026-06,26,106533,129315,235848,271.42857142857144,362.0936930582496
Sungai Pakning,2026-07,26,57361,55289,112650,85.71428571428572,45.678150217256366
Sungai Pakning,2026-08,27,94691,143365,238056,68.75,151.06625324305512
Surabaya,2019-01,446,966857,463945,1430802,,
Surabaya,2019-02,423,1033994,631372,1665366,,
Surabaya,2019-03,480,991411,596506,1587917,,
Surabaya,2019-04,495,1036293,447740,1484033,,
Surabaya,2019-05,518,1024453,675273,1699726,,
Surabaya,2019-06,356,755974,383878,1139852,,
Surabaya,2019-07,417,757388,527509,1284897,,
Surabaya,2019-08,398,777371,498823,1276194,,
Surabaya,2019-09,453,1279905,666820,1946725,,
Surabaya,2019-10,406,805504,469307,1274811,,
Surabaya,2019-11,482,1112539,550641,1663180,,
Surabaya,2019-12,530,1029808,571719,1601527,,
Surabaya,2020-01,524,826950,563177,1390127,17.48878923766817,-2.8428112345383894
Surabaya,2020-02,473,728684,537876,1266560,11.820330969267134,-23.94704827647496
Surabaya,2020-03,537,1052669,510064,1562733,11.874999999999991,-1.5859771008182366
Surabaya,2020-04,485,1112104,520039,1632143,-2.020202020202022,9.980236288546141
Surabaya,2020-05,478,719196,601924,1321120,-7.722007722007717,-22.27453130681063
Surabaya,2020-06,507,852429,566358,1418787,42.415730337078664,24.471159413678258
Surabaya,2020-07,516,689758,695296,1385054,23.741007194244613,7.79494387487869
Surabaya,2020-08,525,849676,584263,1433939,31.909547738693476,12.360581541677828
Surabaya,2020-09,530,796181,597350,1393531,16.997792494481235,-28.416648473718688
Surabaya,2020-10,531,947923,595952,1543875,30.788177339901466,21.106187505441977
Surabaya,2020-11,536,823099,594459,1417558,11.203319502074693,-14.768215106001758
Surabaya,2020-12,513,1093712,499669,1593381,-3.20754716981132,-0.5086395671131339
Surabaya,2021-01,544,1066338,661519,1727857,3.8167938931297662,24.294902552068987
Surabaya,2021-02,511,890244,514731,1404975,8.033826638477803,10.928420288024254
Surabaya,2021-03,597,1086108,644455,1730563,11.17318435754191,10.739518522997859
Surabaya,2021-04,567,1098717,569252,1667969,16.90721649484537,2.195028254264475
Surabaya,2021-05,522,952209,583170,1535379,9.205020920502083,16.217981712486385
Surabaya,2021-06,514,962010,567575,1529585,1.3806706114398493,7.809346998527622
Surabaya,2021-07,535,1024823,575263,1600086,3.6821705426356655,15.525170859764303
Surabaya,2021-08,541,886689,626084,1512773,3.0476190476190546,5.497723403854704
Surabaya,2021-09,544,804314,556664,1360978,2.6415094339622636,-2.336008312696314
Surabaya,2021-10,532,889620,587712,1477332,0.18832391713747842,-4.310128734515429
Surabaya,2021-11,504,871738,591027,1462765,-5.970149253731338,3.1890758614462333
Surabaya,2021-12,526,966692,608604,1575296,2.5341130604288553,-1.1350078857473522
Surabaya,2022-01,423,936376,490944,1427320,-22.24264705882353,-17.39362690315228
Surabaya,2022-02,398,634347,544821,1179168,-22.113502935420748,-16.07195857577537
Surabaya,2022-03,451,875191,599263,1474454,-24.45561139028476,-14.799172292485164
Surabaya,2022-04,470,1051628,639142,1690770,-17.107583774250447,1.3669918325820207
Surabaya,2022-05,395,811318,491019,1302337,-24.329501915708818,-15.178141683584311
Surabaya,2022-06,438,801032,599383,1400415,-14.785992217898835,-8.444774236149023
Surabaya,2022-07,438,833944,601266,1435210,-18.130841121495322,-10.304196149456967
Surabaya,2022-08,477,858873,571767,1430640,-11.829944547134941,-5.429301025335597
Surabaya,2022-09,531,894379,611559,1505938,-2.389705882352944,10.651164089353383
Surabaya,2022-10,533,867832,619707,1487539,0.1879699248120259,0.6909076632740652
Surabaya,2022-11,513,780159,599790,1379949,1.7857142857142794,-5.661606614869785
Surabaya,2022-12,565,1015488,615597,1631085,7.414448669201512,3.541493154302433
Surabaya,2023-01,540,913315,595370,1508685,27.65957446808511,5.700543676260406
Surabaya,2023-02,506,686609,562782,1249391,27.135678391959807,5.955300686585807
Surabaya,2023-03,602,1148768,627294,1776062,33.481152993348104,20.45557202869672
Surabaya,2023-04,482,888479,430172,1318651,2.553191489361706,-22.008848039650573
Surabaya,2023-05,561,975462,529048,1504510,42.025316455696206,15.523862103280495
Surabaya,2023-06,542,926258,616808,1543066,23.74429223744292,10.186337621347953
Surabaya,2023-07,620,973610,786680,1760290,41.55251141552512,22.650343852119192
Surabaya,2023-08,575,984431,622971,1607402,20.545073375262056,12.35544930939998
Surabaya,2023-09,565,948113,686447,1634560,6.4030131826742,8.540989071263215
Surabaya,2023-10,563,1006033,613655,1619688,5.628517823639778,8.883733468500665
Surabaya,2023-11,577,953935,609715,1563650,12.475633528265107,13.312158637746752
Surabaya,2023-12,577,1011987,667757,1679744,2.123893805309729,2.983228954959438
Surabaya,2024-01,594,954101,666553,1620654,10.000000000000009,7.421628769425026
Surabaya,2024-02,520,1008197,533503,1541700,2.7667984189723382,23.396118588976545
Surabaya,2024-03,566,1041707,592152,1633859,-5.980066445182719,-8.006646164379394
Surabaya,2024-04,490,823720,574850,1398570,1.6597510373443924,6.060663511421893
Surabaya,2024-05,624,1030666,606936,1637602,11.229946524064172,8.84620241806302
Surabaya,2024-06,574,892811,624429,1517240,5.904059040590415,-1.673680840612135
Surabaya,2024-07,568,871298,635474,1506772,-8.387096774193548,-14.402058751682967
Surabaya,2024-08,539,1149985,541136,1691121,-6.260869565217386,5.208342405944499
Surabaya,2024-09,488,845113,489750,1334863,-13.628318584070797,-18.335025939702433
Surabaya,2024-10,529,1040703,549332,1590035,-6.039076376554176,-1.830784694336196
Surabaya,2024-11,489,931921,516298,1448219,-15.25129982668978,-7.382150737057525
Surabaya,2024-12,513,969373,519959,1489332,-11.09185441941074,-11.335774975234326
Surabaya,2025-01,506,992427,572817,1565244,-14.814814814814813,-3.418990111399467
Surabaya,2025-02,457,978034,582313,1560347,-12.115384615384617,1.2095089835895356
Surabaya,2025-03,488,970562,590113,1560675,-13.780918727915193,-4.479211486425694
Surabaya,2025-04,463,1003994,535795,1539789,-5.5102040816326525,10.097385186297437
Surabaya,2025-05,535,994236,686896,1681132,-14.262820512820518,2.658155034007037
Surabaya,2025-06,492,1073823,669656,1743479,-14.28571428571429,14.911220373836699
Surabaya,2025-07,515,867100,690763,1557863,-9.330985915492962,3.390758522191817
Surabaya,2025-08,538,1072975,736083,1809058,-0.18552875695733162,6.9738948307069615
Surabaya,2025-09,502,951676,677508,1629184,2.868852459016402,22.04877953767541
Surabaya,2025-10,508,823066,712526,1535592,-3.969754253308133,-3.4240126789661818
Surabaya,2025-11,500,1050065,638089,1688154,2.249488752556239,16.56759095136855
Surabaya,2025-12,566,1023681,742818,1766499,10.331384015594548,18.610155425385333
Surabaya,2026-01,512,1006424,628870,1635294,1.1857707509881354,4.475340585876708
Surabaya,2026-02,438,1055698,510412,1566110,-4.157549234135671,0.3693409222435884
Surabaya,2026-03,451,1070997,532798,1603795,-7.581967213114749,2.7629070754641383
Surabaya,2026-04,476,1020920,600831,1621751,2.807775377969768,5.322937103720049
Surabaya,2026-05,514,1061562,597174,1658736,-3.9252336448598157,-1.332197590671047
Surabaya,2026-06,515,1091800,632485,1724285,4.674796747967469,-1.100902276425464
Surabaya,2026-07,543,1000285,754776,1755061,5.436893203883497,12.658237598556488
Surabaya,2026-08,475,904663,604010,1508673,-11.710037174721188,-16.604498031572234
Tanah Merah,2019-01,6,40,43667,43707,,
Tanah Merah,2019-02,5,20,27594,27614,,
Tanah Merah,2019-03,6,40,32057,32097,,
Tanah Merah,2019-04,4,1374,16979,18353,,
Tanah Merah,2019-05,4,169,22166,22335,,
Tanah Merah,2019-06,6,209,32031,32240,,
Tanah Merah,2019-07,3,0,17791,17791,,
Tanah Merah,2019-08,6,40,33432,33472,,
Tanah Merah,2019-09,7,358,37462,37820,,
Tanah Merah,2019-10,6,20,34076,34096,,
Tanah Merah,2019-11,3,1109,9166,10275,,
Tanah Merah,2019-12,2,20,10716,10736,,
Tanah Merah,2020-01,4,149,22283,22432,-33.333333333333336,-48.676413389159634
Tanah Merah,2020-02,5,6073,22070,28143,0.0,1.9156949373506205
Tanah Merah,2020-03,4,189,21426,21615,-33.333333333333336,-32.657257687634356
Tanah Merah,2020-04,3,189,15315,15504,-25.0,-15.523347681577949
Tanah Merah,2020-05,2,149,8851,9000,-50.0,-59.70449966420417
Tanah Merah,2020-06,3,1503,11410,12913,-50.0,-59.94727047146402
Tanah Merah,2020-07,0,0,0,0,-100.0,-100.0
Tanah Merah,2020-08,7,5864,21141,27005,16.666666666666675,-19.32062619502868
Tanah Merah,2020-09,5,4817,15226,20043,-28.57142857142857,-47.00423056583818
Tanah Merah,2020-10,4,4290,7505,11795,-33.333333333333336,-65.40649929610511
Tanah Merah,2020-11,1,149,5243,5392,-66.66666666666667,-47.523114355231144
Tanah Merah,2020-12,1,20,5036,5056,-50.0,-52.90611028315946
Tanah Merah,2021-01,3,3234,7035,10269,-25.0,-54.22164764621969
Tanah Merah,2021-02,2,0,11996,11996,-60.0,-57.37483566073269
Tanah Merah,2021-03,2,0,7263,7263,-50.0,-66.39833448993755
Tanah Merah,2021-04,0,0,0,0,-100.0,-100.0
Tanah Merah,2021-05,3,2668,8354,11022,50.0,22.466666666666658
Tanah Merah,2021-06,2,3234,1131,4365,-33.333333333333336,-66.19685588166963
Tanah Merah,2021-07,0,0,0,0,,
Tanah Merah,2021-08,0,0,0,0,-100.0,-100.0
Tanah Merah,2021-09,0,0,0,0,-100.0,-100.0
Tanah Merah,2021-10,1,0,5904,5904,-75.0,-49.944891903348875
Tanah Merah,2021-11,4,2049,15190,17239,300.0,219.71439169139467
Tanah Merah,2021-12,9,0,52018,52018,800.0,928.8370253164557
Tanah Merah,2022-01,9,1224,45796,47020,200.0,357.88294868049474
Tanah Merah,2022-02,5,149,23012,23161,150.0,93.07269089696565
Tanah Merah,2022-03,7,0,40530,40530,250.0,458.0338703015283
Tanah Merah,2022-04,5,0,28765,28765,inf,inf
Tanah Merah,2022-05,3,231,11992,12223,0.0,10.896389040101617
Tanah Merah,2022-06,0,0,0,0,-100.0,-100.0
Tanah Merah,2022-07,3,0,13414,13414,inf,inf
Tanah Merah,2022-08,7,318,24707,25025,inf,inf
Tanah Merah,2022-09,6,338,32215,32553,inf,inf
Tanah Merah,2022-10,10,1846,48959,50805,900.0,760.5182926829268
Tanah Merah,2022-11,7,338,31947,32285,75.0,87.27884448053831
Tanah Merah,2022-12,5,467,24553,25020,-44.44444444444444,-51.9012649467492
Tanah Merah,2023-01,12,338,55151,55489,33.33333333333333,18.01148447469163
Tanah Merah,2023-02,15,1043,64390,65433,200.0,182.51370838910236
Tanah Merah,2023-03,10,596,56788,57384,42.85714285714286,41.5840118430792
Tanah Merah,2023-04,7,0,22263,22263,39.99999999999999,-22.603858856248916
Tanah Merah,2023-05,14,745,48718,49463,366.6666666666667,304.67152090321525
Tanah Merah,2023-06,12,1691,54816,56507,inf,inf
Tanah Merah,2023-07,7,80,37460,37540,133.33333333333334,179.85686596093635
Tanah Merah,2023-08,11,209,60615,60824,57.14285714285714,143.05294705294705
Tanah Merah,2023-09,7,60,36472,36532,16.666666666666675,12.223143796270698
Tanah Merah,2023-10,9,927,35003,35930,-9.999999999999998,-29.278614309615193
Tanah Merah,2023-11,10,269,47513,47782,42.85714285714286,48.000619482731906
Tanah Merah,2023-12,7,1394,33685,35079,39.99999999999999,40.20383693045564
Tanah Merah,2024-01,10,616,55151,55767,-16.666666666666664,0.501000198237489
Tanah Merah,2024-02,12,676,57799,58475,-19.999999999999996,-10.633778063056864
Tanah Merah,2024-03,11,805,54189,54994,10.000000000000009,-4.164924020632932
Tanah Merah,2024-04,12,845,61416,62261,71.42857142857142,179.6613214750932
Tanah Merah,2024-05,8,767,43246,44013,-42.85714285714286,-11.018336938721873
Tanah Merah,2024-06,12,11455,53522,64977,0.0,14.989293361884371
Tanah Merah,2024-07,11,894,57102,57996,57.14285714285714,54.4912093766649
Tanah Merah,2024-08,8,596,43722,44318,-27.27272727272727,-27.13731421807182
Tanah Merah,2024-09,14,745,72789,73534,100.0,101.28654330450017
Tanah Merah,2024-10,16,1835,76618,78453,77.77777777777777,118.34956860562204
Tanah Merah,2024-11,16,1383,82408,83791,60.00000000000001,75.36101460801139
Tanah Merah,2024-12,16,2676,76735,79411,128.57142857142856,126.37760483480145
Tanah Merah,2025-01,20,1362,95693,97055,100.0,74.03661663707928
Tanah Merah,2025-02,28,1829,134872,136701,133.33333333333334,133.77682770414708
Tanah Merah,2025-03,19,3717,97784,101501,72.72727272727273,84.56740735352948
Tanah Merah,2025-04,14,914,68551,69465,16.666666666666675,11.57064615088097
Tanah Merah,2025-05,11,467,37727,38194,37.5,-13.221093767750435
Tanah Merah,2025-06,21,7008,102098,109106,75.0,67.91480062175847
Tanah Merah,2025-07,26,1378,129322,130700,136.36363636363637,125.36036968066765
Tanah Merah,2025-08,24,11215,115791,127006,200.0,186.5788167336071
Tanah Merah,2025-09,22,7692,115628,123320,57.14285714285714,67.70473522452198
Tanah Merah,2025-10,24,1143,127606,128749,50.0,64.10972174422902
Tanah Merah,2025-11,24,1252,124566,125818,50.0,50.1569380959769
Tanah Merah,2025-12,23,1721,123833,125554,43.75,58.106559544647475
Tanah Merah,2026-01,24,1144,127726,128870,19.999999999999996,32.78038225748288
Tanah Merah,2026-02,17,1521,84602,86123,-39.28571428571429,-36.998997812744605
Tanah Merah,2026-03,22,2465,111108,113573,15.789473684210531,11.893478881981467
Tanah Merah,2026-04,17,1595,90628,92223,21.42857142857142,32.76182250053985
Tanah Merah,2026-05,3,189,15315,15504,-72.72727272727273,-59.407236738754776
Tanah Merah,2026-06,6,637,31045,31682,-71.42857142857143,-70.96218356460689
Tanah Merah,2026-07,9,1084,46774,47858,-65.38461538461539,-63.38332058148431
Tanah Merah,2026-08,7,656,36080,36736,-70.83333333333333,-71.07538226540478
Tanjung Benete,2019-01,11,12857,46710,59567,,
Tanjung Benete,2019-02,5,4369,32479,36848,,
Tanjung Benete,2019-03,9,4113,28692,32805,,
Tanjung Benete,2019-04,9,10654,11230,21884,,
Tanjung Benete,2019-05,5,2156,40622,42778,,
Tanjung Benete,2019-06,6,9805,9478,19283,,
Tanjung Benete,2019-07,10,27248,27694,54942,,
Tanjung Benete,2019-08,6,7581,31113,38694,,
Tanjung Benete,2019-09,8,20099,39672,59771,,
Tanjung Benete,2019-10,5,3976,436,4412,,
Tanjung Benete,2019-11,9,34990,27013,62003,,
Tanjung Benete,2019-12,8,16788,33199,49987,,
Tanjung Benete,2020-01,6,4430,3800,8230,-45.45454545454546,-86.18362516158275
Tanjung Benete,2020-02,11,30717,50736,81453,120.00000000000001,121.05134607034303
Tanjung Benete,2020-03,8,3907,29049,32956,-11.111111111111116,0.4602956866331276
Tanjung Benete,2020-04,7,13383,47831,61214,-22.22222222222222,179.72034363004937
Tanjung Benete,2020-05,10,9699,431,10130,100.0,-76.31960353452709
Tanjung Benete,2020-06,8,5600,32743,38343,33.33333333333333,98.84354094279935
Tanjung Benete,2020-07,7,4493,50173,54666,-30.000000000000004,-0.502347930544933
Tanjung Benete,2020-08,12,11590,70644,82234,100.0,112.52390551506694
Tanjung Benete,2020-09,12,10135,88420,98555,50.0,64.88765454819227
Tanjung Benete,2020-10,11,6395,79695,86090,120.00000000000001,1851.269265639166
Tanjung Benete,2020-11,12,20539,34695,55234,33.33333333333333,-10.917213683208882
Tanjung Benete,2020-12,12,15594,69391,84985,50.0,70.01420369296017
Tanjung Benete,2021-01,9,19631,34105,53736,50.0,552.9283110571082
Tanjung Benete,2021-02,8,8198,1821,10019,-27.27272727272727,-87.69965501577597
Tanjung Benete,2021-03,6,11361,29247,40608,-25.0,23.218837237528824
Tanjung Benete,2021-04,13,10689,80543,91232,85.71428571428572,49.03780181004345
Tanjung Benete,2021-05,8,16793,31486,48279,-19.999999999999996,376.5942744323791
Tanjung Benete,2021-06,10,32770,57618,90388,25.0,135.73533630649663
Tanjung Benete,2021-07,7,15009,37877,52886,0.0,-3.256137269966708
Tanjung Benete,2021-08,10,18526,58224,76750,-16.666666666666664,-6.668774472845785
Tanjung Benete,2021-09,8,7716,46710,54426,-33.333333333333336,-44.77601339353661
Tanjung Benete,2021-10,13,23627,62664,86291,18.181818181818187,0.23347659426182776
Tanjung Benete,2021-11,10,26315,25955,52270,-16.666666666666664,-5.366259912372817
Tanjung Benete,2021-12,13,30595,57785,88380,8.333333333333325,3.994822615755722
Tanjung Benete,2022-01,12,24891,56691,81582,33.33333333333333,51.82000893255918
Tanjung Benete,2022-02,12,17612,50305,67917,50.0,577.8820241541072
Tanjung Benete,2022-03,13,23891,59942,83833,116.66666666666666,106.4445429472025
Tanjung Benete,2022-04,14,43442,91082,134524,7.692307692307687,47.45264819361628
Tanjung Benete,2022-05,12,32927,59573,92500,50.0,91.59468920234471
Tanjung Benete,2022-06,13,30788,114258,145046,30.000000000000004,60.47041642695934
Tanjung Benete,2022-07,17,26018,74168,100186,142.85714285714283,89.43765835949023
Tanjung Benete,2022-08,15,26603,79350,105953,50.0,38.04951140065147
Tanjung Benete,2022-09,15,24552,76556,101108,87.5,85.77150626538787
Tanjung Benete,2022-10,14,22541,58569,81110,7.692307692307687,-6.004102397700805
Tanjung Benete,2022-11,18,36925,103240,140165,80.0,168.15572986416686
Tanjung Benete,2022-12,16,35796,87541,123337,23.076923076923084,39.55306630459381
Tanjung Benete,2023-01,13,36507,47620,84127,8.333333333333325,3.1195606874065307
Tanjung Benete,2023-02,16,36932,35044,71976,33.33333333333333,5.976412385706076
Tanjung Benete,2023-03,16,25322,61456,86778,23.076923076923084,3.5129364331468516
Tanjung Benete,2023-04,16,29383,6600,35983,14.28571428571428,-73.2516130950611
Tanjung Benete,2023-05,19,15628,5805,21433,58.33333333333333,-76.8291891891892
Tanjung Benete,2023-06,20,36558,4909,41467,53.846153846153854,-71.41113853536119
Tanjung Benete,2023-07,21,35240,74246,109486,23.529411764705888,9.282734114546942
Tanjung Benete,2023-08,36,38257,121371,159628,140.0,50.6592545751418
Tanjung Benete,2023-09,22,33738,34843,68581,46.66666666666666,-32.170550302646674
Tanjung Benete,2023-10,35,32764,109348,142112,150.0,75.20897546541734
Tanjung Benete,2023-11,24,34108,90949,125057,33.33333333333333,-10.778725074019901
Tanjung Benete,2023-12,22,46772,69000,115772,37.5,-6.133601433470892
Tanjung Benete,2024-01,28,35821,94935,130756,115.38461538461537,55.42691407039357
Tanjung Benete,2024-02,29,32032,58390,90422,81.25,25.62798710681338
Tanjung Benete,2024-03,28,43023,53729,96752,75.0,11.493696559035694
Tanjung Benete,2024-04,25,36709,112638,149347,56.25,315.0487730317094
Tanjung Benete,2024-05,24,24297,98778,123075,26.315789473684205,474.2313255260579
Tanjung Benete,2024-06,18,35158,3992,39150,-9.999999999999998,-5.587575662575062
Tanjung Benete,2024-07,24,13043,30049,43092,14.28571428571428,-60.64154321100415
Tanjung Benete,2024-08,23,42167,73706,115873,-36.111111111111114,-27.410604655824788
Tanjung Benete,2024-09,15,45567,69512,115079,-31.818181818181824,67.80011956664383
Tanjung Benete,2024-10,19,40299,1303,41602,-45.714285714285715,-70.72590632740375
Tanjung Benete,2024-11,19,37331,1303,38634,-20.833333333333336,-69.10688725940972
Tanjung Benete,2024-12,19,61348,35649,96997,-13.636363636363635,-16.217220053208024
Tanjung Benete,2025-01,16,19303,5198,24501,-42.85714285714286,-81.26204533635169
Tanjung Benete,2025-02,16,27644,9301,36945,-44.827586206896555,-59.14158058879476
Tanjung Benete,2025-03,18,35881,45467,81348,-35.71428571428571,-15.921117909707295
Tanjung Benete,2025-04,18,32008,62142,94150,-28.000000000000004,-36.958894386897626
Tanjung Benete,2025-05,21,34035,31357,65392,-12.5,-46.86816981515336
Tanjung Benete,2025-06,17,27763,21549,49312,-5.555555555555558,25.95657726692209
Tanjung Benete,2025-07,25,42264,70616,112880,4.166666666666674,161.951174231876
Tanjung Benete,2025-08,21,21813,17452,39265,-8.695652173913048,-66.11376248133732
Tanjung Benete,2025-09,18,40827,18986,59813,19.999999999999996,-48.024400629133034
Tanjung Benete,2025-10,26,60700,52165,112865,36.8421052631579,171.2970530262968
Tanjung Benete,2025-11,25,49851,123957,173808,31.578947368421062,349.88352228606925
Tanjung Benete,2025-12,26,4042,168601,172643,36.8421052631579,77.98797900966011
Tanjung Benete,2026-01,15,48998,60654,109652,-6.25,347.5409166972777
Tanjung Benete,2026-02,12,28877,40553,69430,-25.0,87.92800108269047
Tanjung Benete,2026-03,15,32968,51926,84894,-16.666666666666664,4.359050007375709
Tanjung Benete,2026-04,11,28966,69289,98255,-38.888888888888886,4.360063728093477
Tanjung Benete,2026-05,9,18541,0,18541,-57.14285714285714,-71.64637876192806
Tanjung Benete,2026-06,12,29554,60418,89972,-29.411764705882348,82.4545749513303
Tanjung Benete,2026-07,16,18193,78762,96955,-36.0,-14.107902197023392
Tanjung Benete,2026-08,17,46982,38472,85454,-19.047619047619047,117.63402521329427
Tanjung Geren,2019-01,60,269981,30141,300122,,
Tanjung Geren,2019-02,56,275842,31211,307053,,
Tanjung Geren,2019-03,60,263758,71651,335409,,
Tanjung Geren,2019-04,58,247626,31094,278720,,
Tanjung Geren,2019-05,54,290575,70019,360594,,
Tanjung Geren,2019-06,46,268739,48072,316811,,
Tanjung Geren,2019-07,61,308848,22764,331612,,
Tanjung Geren,2019-08,64,326360,20678,347038,,
Tanjung Geren,2019-09,64,342874,34693,377567,,
Tanjung Geren,2019-10,81,404965,30168,435133,,
Tanjung Geren,2019-11,66,352673,25033,377706,,
Tanjung Geren,2019-12,71,268897,52530,321427,,
Tanjung Geren,2020-01,78,346043,25395,371438,30.000000000000004,23.76233664976244
Tanjung Geren,2020-02,79,364755,26325,391080,41.071428571428584,27.365633945931165
Tanjung Geren,2020-03,81,398348,22542,420890,35.00000000000001,25.48560116156693
Tanjung Geren,2020-04,77,320891,31379,352270,32.75862068965518,26.38849024110219
Tanjung Geren,2020-05,82,292878,38324,331202,51.85185185185186,-8.150995302195819
Tanjung Geren,2020-06,82,219165,53266,272431,78.26086956521738,-14.008351982727874
Tanjung Geren,2020-07,82,343546,26614,370160,34.42622950819671,11.624428549027165
Tanjung Geren,2020-08,92,321586,30246,351832,43.75,1.3814049181934074
Tanjung Geren,2020-09,80,256485,77801,334286,25.0,-11.463131046940012
Tanjung Geren,2020-10,78,386203,32246,418449,-3.703703703703709,-3.8342299940477997
Tanjung Geren,2020-11,57,208813,17178,225991,-13.636363636363635,-40.16748476328149
Tanjung Geren,2020-12,63,292070,31370,323440,-11.267605633802813,0.6262697284297847
Tanjung Geren,2021-01,59,244096,36546,280642,-24.35897435897436,-24.444456409952675
